(3,53): [144 144] (em=0, csc=[128 128])
(3,54): [144 144] (em=0, csc=[128 128])
(3,55): [144 144] (em=0, csc=[128 128])
(3,56): [144 144] (em=0, csc=[128 128])
(3,57): [144 144] (em=0, csc=[128 128])
(3,58): [144 144] (em=0, csc=[128 128])
(3,59): [144 144] (em=0, csc=[128 128])
(3,60): [144 144] (em=0, csc=[128 128])
(3,61): [144 144] (em=0, csc=[128 128])
(3,62): [144 144] (em=0, csc=[128 128])
(3,63): [144 144] (em=0, csc=[128 128])
(3,64): [144 144] (em=0, csc=[128 128])
(3,65): [144 144] (em=0, csc=[128 128])
(3,66): [144 144] (em=0, csc=[128 128])
(3,67): [144 144] (em=0, csc=[128 128])
(3,68): [144 144] (em=0, csc=[128 128])
(3,69): [144 144] (em=0, csc=[128 128])
(3,70): [144 144] (em=0, csc=[128 128])
(3,71): [144 144] (em=0, csc=[128 128])
(3,72): [144 144] (em=0, csc=[128 128])
(3,73): [144 144] (em=0, csc=[128 128])
(3,74): [144 144] (em=0, csc=[128 128])
(3,75): [144 144] (em=0, csc=[128 128])
(3,76): [144 144] (em=0, csc=[128 128])
(3,77): [144 144] (em=0, csc=[128 128])
(3,78): [144 144] (em=0, csc=[128 128])
(3,79): [144 144] (em=0, csc=[128 128])
(3,80): [144 144] (em=0, csc=[128 128])
(3,81): [144 144] (em=0, csc=[128 128])
(3,82): [144 144] (em=0, csc=[128 128])
(3,83): [144 144] (em=0, csc=[128 128])
(3,84): [144 144] (em=0, csc=[128 128])
(3,85): [144 144] (em=0, csc=[128 128])
(3,86): [144 144] (em=0, csc=[128 128])
(3,87): [144 144] (em=0, csc=[128 128])
(3,88): [144 144] (em=0, csc=[128 128])
(3,89): [144 144] (em=0, csc=[128 128])
(3,90): [144 144] (em=0, csc=[128 128])
(3,91): [144 144] (em=0, csc=[128 128])
(3,92): [144 144] (em=0, csc=[128 128])
(3,93): [144 144] (em=0, csc=[128 128])
(3,94): [144 144] (em=0, csc=[128 128])
(3,95): [144 144] (em=0, csc=[128 128])
(3,96): [144 144] (em=0, csc=[128 128])
(3,97): [144 144] (em=0, csc=[128 128])
(3,98): [144 144] (em=0, csc=[128 128])
(3,99): [144 144] (em=0, csc=[128 128])
(3,100): [144 144] (em=0, csc=[128 128])
(3,101): [144 144] (em=0, csc=[128 128])
